path,subject_id,text,best_match_colname,best_match_score,best_match_idx
"['PharmacologicSubstance', 'Drugs for Constipation']",<http://purl.bioontology.org/ontology/UATC/A06>,PharmacologicSubstance Drugs for Constipation,,,
"['PharmacologicSubstance', 'Lactulose']",<http://purl.bioontology.org/ontology/UATC/A06AD11>,PharmacologicSubstance Lactulose,,,
"['PharmacologicSubstance', 'Antidiarrheals, Intestinal Antiinflammatory/Antiinfective Agents']",<http://purl.bioontology.org/ontology/UATC/A07>,"PharmacologicSubstance Antidiarrheals, Intestinal Antiinflammatory/Antiinfective Agents",,,
"['PharmacologicSubstance', 'Sulfasalazine']",<http://purl.bioontology.org/ontology/UATC/A07EC01>,PharmacologicSubstance Sulfasalazine,,,
"['PharmacologicSubstance', 'Mesalazine']",<http://purl.bioontology.org/ontology/UATC/A07EC02>,PharmacologicSubstance Mesalazine,,,
"['PharmacologicSubstance', 'Antiobesity Preparations, excl. Diet Products']",<http://purl.bioontology.org/ontology/UATC/A08>,"PharmacologicSubstance Antiobesity Preparations, excl. Diet Products",LDL_Cholesterol_lower_range,0.18880005,25-34
"['PharmacologicSubstance', 'Digestives, incl. Enzymes']",<http://purl.bioontology.org/ontology/UATC/A09>,"PharmacologicSubstance Digestives, incl. Enzymes",,,
"['PharmacologicSubstance', 'Drugs Used in Diabetes']",<http://purl.bioontology.org/ontology/UATC/A10>,PharmacologicSubstance Drugs Used in Diabetes,Triglycerides_upper_range,0.18137696,17-39
"['PharmacologicSubstance', 'Insulins and Analogues']",<http://purl.bioontology.org/ontology/UATC/A10A>,PharmacologicSubstance Insulins and Analogues,,,
"['PharmacologicSubstance', 'Insulin Lispro']",<http://purl.bioontology.org/ontology/UATC/A10AB04>,PharmacologicSubstance Insulin Lispro,,,
"['PharmacologicSubstance', 'Insulin Glargine']",<http://purl.bioontology.org/ontology/UATC/A10AE04>,PharmacologicSubstance Insulin Glargine,,,
"['PharmacologicSubstance', 'Metformin']",<http://purl.bioontology.org/ontology/UATC/A10BA02>,PharmacologicSubstance Metformin,Creatinine_upper_range,0.17147824,25-23
"['PharmacologicSubstance', 'Gliclazide']",<http://purl.bioontology.org/ontology/UATC/A10BB09>,PharmacologicSubstance Gliclazide,,,
"['PharmacologicSubstance', 'Glimepiride']",<http://purl.bioontology.org/ontology/UATC/A10BB12>,PharmacologicSubstance Glimepiride,,,
"['PharmacologicSubstance', 'Sitagliptin']",<http://purl.bioontology.org/ontology/UATC/A10BH01>,PharmacologicSubstance Sitagliptin,HDL_Cholesterol_lower_range,0.1539962,25-30
"['PharmacologicSubstance', 'Vitamins']",<http://purl.bioontology.org/ontology/UATC/A11>,PharmacologicSubstance Vitamins,reference,0.21327075,21-3
"['PharmacologicSubstance', 'Colecalciferol']",<http://purl.bioontology.org/ontology/UATC/A11CC05>,PharmacologicSubstance Colecalciferol,,,
"['PharmacologicSubstance', 'Calcifediol']",<http://purl.bioontology.org/ontology/UATC/A11CC06>,PharmacologicSubstance Calcifediol,total_calories,0.27664328,6-89
"['PharmacologicSubstance', 'Biotin']",<http://purl.bioontology.org/ontology/UATC/A11HA05>,PharmacologicSubstance Biotin,,,
"['PharmacologicSubstance', 'Mineral Supplements']",<http://purl.bioontology.org/ontology/UATC/A12>,PharmacologicSubstance Mineral Supplements,,,
"['PharmacologicSubstance', 'Calcium, Combinations with Vitamin D and/or Other Drugs']",<http://purl.bioontology.org/ontology/UATC/A12AX>,"PharmacologicSubstance Calcium, Combinations with Vitamin D and/or Other Drugs",alternate,0.21091703,21-4
"['PharmacologicSubstance', 'Tonics']",<http://purl.bioontology.org/ontology/UATC/A13>,PharmacologicSubstance Tonics,onset_limb_type_lower-distal-limb,0.15110342,17-88
"['PharmacologicSubstance', 'Anabolic Agents for Systemic Use']",<http://purl.bioontology.org/ontology/UATC/A14>,PharmacologicSubstance Anabolic Agents for Systemic Use,,,
"['PharmacologicSubstance', 'Appetite Stimulants']",<http://purl.bioontology.org/ontology/UATC/A15>,PharmacologicSubstance Appetite Stimulants,,,
"['PharmacologicSubstance', 'Other Alimentary Tract and Metabolism']",<http://purl.bioontology.org/ontology/UATC/A16>,PharmacologicSubstance Other Alimentary Tract and Metabolism,,,
"['PharmacologicSubstance', 'Ademetionine']",<http://purl.bioontology.org/ontology/UATC/A16AA02>,PharmacologicSubstance Ademetionine,Creatinine_upper_range,0.20751855,17-23
"['PharmacologicSubstance', 'Blood and Blood Forming Organs']",<http://purl.bioontology.org/ontology/UATC/B>,PharmacologicSubstance Blood and Blood Forming Organs,HDL_Cholesterol_unit,0.19360523,25-32
"['PharmacologicSubstance', 'Antithrombotic Agents']",<http://purl.bioontology.org/ontology/UATC/B01>,PharmacologicSubstance Antithrombotic Agents,,,
"['PharmacologicSubstance', 'Warfarin']",<http://purl.bioontology.org/ontology/UATC/B01AA03>,PharmacologicSubstance Warfarin,,,
"['PharmacologicSubstance', 'Clopidogrel']",<http://purl.bioontology.org/ontology/UATC/B01AC04>,PharmacologicSubstance Clopidogrel,,,
"['PharmacologicSubstance', 'Ticlopidine']",<http://purl.bioontology.org/ontology/UATC/B01AC05>,PharmacologicSubstance Ticlopidine,,,
"['PharmacologicSubstance', 'Prasugrel']",<http://purl.bioontology.org/ontology/UATC/B01AC22>,PharmacologicSubstance Prasugrel,param_PP,0.16385138,19-11
"['PharmacologicSubstance', 'Rivaroxaban']",<http://purl.bioontology.org/ontology/UATC/B01AF01>,PharmacologicSubstance Rivaroxaban,,,
"['PharmacologicSubstance', 'Antihemorrhagics']",<http://purl.bioontology.org/ontology/UATC/B02>,PharmacologicSubstance Antihemorrhagics,,,
"['PharmacologicSubstance', 'Antianemic Preparations']",<http://purl.bioontology.org/ontology/UATC/B03>,PharmacologicSubstance Antianemic Preparations,,,
"['PharmacologicSubstance', 'Cyanocobalamin']",<http://purl.bioontology.org/ontology/UATC/B03BA01>,PharmacologicSubstance Cyanocobalamin,centre_turin,0.17525698,10-6
"['PharmacologicSubstance', 'Blood Substitutes and Perfusion Solutions']",<http://purl.bioontology.org/ontology/UATC/B05>,PharmacologicSubstance Blood Substitutes and Perfusion Solutions,,,
"['PharmacologicSubstance', 'Other Hematological Agents']",<http://purl.bioontology.org/ontology/UATC/B06>,PharmacologicSubstance Other Hematological Agents,,,
"['PharmacologicSubstance', 'Cardiovascular System']",<http://purl.bioontology.org/ontology/UATC/C>,PharmacologicSubstance Cardiovascular System,heart_rate_r2,0.28204775,6-51
"['PharmacologicSubstance', 'Cardiac Therapy']",<http://purl.bioontology.org/ontology/UATC/C01>,PharmacologicSubstance Cardiac Therapy,heart_rate_min_time,0.2219258,6-48
"['PharmacologicSubstance', 'Amiodarone']",<http://purl.bioontology.org/ontology/UATC/C01BD01>,PharmacologicSubstance Amiodarone,,,
"['PharmacologicSubstance', 'Antihypertensives']",<http://purl.bioontology.org/ontology/UATC/C02>,PharmacologicSubstance Antihypertensives,hypertension_True,0.31705526,17-186
"['PharmacologicSubstance', 'Diuretics']",<http://purl.bioontology.org/ontology/UATC/C03>,PharmacologicSubstance Diuretics,,,
"['PharmacologicSubstance', 'Furosemide']",<http://purl.bioontology.org/ontology/UATC/C03CA01>,PharmacologicSubstance Furosemide,,,
"['PharmacologicSubstance', 'Peripheral Vasodilators']",<http://purl.bioontology.org/ontology/UATC/C04>,PharmacologicSubstance Peripheral Vasodilators,respiration_alpha2_DimRange,0.19369066,6-68
"['PharmacologicSubstance', 'Nicergoline']",<http://purl.bioontology.org/ontology/UATC/C04AE02>,PharmacologicSubstance Nicergoline,HDL_Cholesterol_upper_range,0.20033845,25-31
"['PharmacologicSubstance', 'Vasoprotectives']",<http://purl.bioontology.org/ontology/UATC/C05>,PharmacologicSubstance Vasoprotectives,,,
"['PharmacologicSubstance', 'Beta Blocking Agents']",<http://purl.bioontology.org/ontology/UATC/C07>,PharmacologicSubstance Beta Blocking Agents,,,
"['PharmacologicSubstance', 'Propanolol']",<http://purl.bioontology.org/ontology/UATC/C07AA05>,PharmacologicSubstance Propanolol,,,
"['PharmacologicSubstance', 'Atenolol']",<http://purl.bioontology.org/ontology/UATC/C07AB03>,PharmacologicSubstance Atenolol,,,
"['PharmacologicSubstance', 'Bisoprolol']",<http://purl.bioontology.org/ontology/UATC/C07AB07>,PharmacologicSubstance Bisoprolol,,,
"['PharmacologicSubstance', 'Nebivolol']",<http://purl.bioontology.org/ontology/UATC/C07AB12>,PharmacologicSubstance Nebivolol,,,
"['PharmacologicSubstance', 'Atenolol and Other Diuretics']",<http://purl.bioontology.org/ontology/UATC/C07CB03>,PharmacologicSubstance Atenolol and Other Diuretics,,,
"['PharmacologicSubstance', 'Calcium Channel Blockers']",<http://purl.bioontology.org/ontology/UATC/C08>,PharmacologicSubstance Calcium Channel Blockers,,,
"['PharmacologicSubstance', 'Amlodipine']",<http://purl.bioontology.org/ontology/UATC/C08CA01>,PharmacologicSubstance Amlodipine,,,
"['PharmacologicSubstance', 'Barnidipine']",<http://purl.bioontology.org/ontology/UATC/C08CA12>,PharmacologicSubstance Barnidipine,,,
"['PharmacologicSubstance', 'Lercanidipine']",<http://purl.bioontology.org/ontology/UATC/C08CA13>,PharmacologicSubstance Lercanidipine,,,
"['PharmacologicSubstance', 'Verapamil']",<http://purl.bioontology.org/ontology/UATC/C08DA01>,PharmacologicSubstance Verapamil,,,
"['PharmacologicSubstance', 'Agents Acting on the Renin-Angiotensin System']",<http://purl.bioontology.org/ontology/UATC/C09>,PharmacologicSubstance Agents Acting on the Renin-Angiotensin System,,,
"['PharmacologicSubstance', 'ACE Inhibitors, Plain']",<http://purl.bioontology.org/ontology/UATC/C09AA>,"PharmacologicSubstance ACE Inhibitors, Plain",,,
"['PharmacologicSubstance', 'Enalapril']",<http://purl.bioontology.org/ontology/UATC/C09AA02>,PharmacologicSubstance Enalapril,,,
"['PharmacologicSubstance', 'Ramipril']",<http://purl.bioontology.org/ontology/UATC/C09AA05>,PharmacologicSubstance Ramipril,LDL_Cholesterol_unit,0.19934359,17-36
"['PharmacologicSubstance', 'Perindopril and Amlodipine']",<http://purl.bioontology.org/ontology/UATC/C09BB04>,PharmacologicSubstance Perindopril and Amlodipine,,,
"['PharmacologicSubstance', 'Losartan']",<http://purl.bioontology.org/ontology/UATC/C09CA01>,PharmacologicSubstance Losartan,prevalentLMN_True,0.26825058,25-80
"['PharmacologicSubstance', 'Telmisartan']",<http://purl.bioontology.org/ontology/UATC/C09CA07>,PharmacologicSubstance Telmisartan,param_TN,0.22188976,27-16
"['PharmacologicSubstance', 'Olmesartan Medoxomil']",<http://purl.bioontology.org/ontology/UATC/C09CA08>,PharmacologicSubstance Olmesartan Medoxomil,,,
"['PharmacologicSubstance', 'Lipid Modifying Agents']",<http://purl.bioontology.org/ontology/UATC/C10>,PharmacologicSubstance Lipid Modifying Agents,Triglycerides_lower_range,0.2766018,25-38
"['PharmacologicSubstance', 'Simvastatin']",<http://purl.bioontology.org/ontology/UATC/C10AA01>,PharmacologicSubstance Simvastatin,Total_Cholesterol_upper_range,0.25717863,25-27
"['PharmacologicSubstance', 'Atrovastatin']",<http://purl.bioontology.org/ontology/UATC/C10AA05>,PharmacologicSubstance Atrovastatin,,,
"['PharmacologicSubstance', 'Dermatologicals']",<http://purl.bioontology.org/ontology/UATC/D>,PharmacologicSubstance Dermatologicals,,,
"['PharmacologicSubstance', 'Antifungals for Dermatological Use']",<http://purl.bioontology.org/ontology/UATC/D01>,PharmacologicSubstance Antifungals for Dermatological Use,,,
"['PharmacologicSubstance', 'Emollients and Protectives']",<http://purl.bioontology.org/ontology/UATC/D02>,PharmacologicSubstance Emollients and Protectives,,,
"['PharmacologicSubstance', 'Preparations for Treatment of Wounds and Ulcers']",<http://purl.bioontology.org/ontology/UATC/D03>,PharmacologicSubstance Preparations for Treatment of Wounds and Ulcers,,,
"['PharmacologicSubstance', 'Antipruritics, incl. Antihistamines, Anesthetics, etc.']",<http://purl.bioontology.org/ontology/UATC/D04>,"PharmacologicSubstance Antipruritics, incl. Antihistamines, Anesthetics, etc.",,,
"['PharmacologicSubstance', 'Antipsoriatics']",<http://purl.bioontology.org/ontology/UATC/D05>,PharmacologicSubstance Antipsoriatics,,,
"['PharmacologicSubstance', 'Antibiotics and Chemotherapeutics for Dermatological Use']",<http://purl.bioontology.org/ontology/UATC/D06>,PharmacologicSubstance Antibiotics and Chemotherapeutics for Dermatological Use,,,
"['PharmacologicSubstance', 'Corticosteroids, Dermatological Preparations']",<http://purl.bioontology.org/ontology/UATC/D07>,"PharmacologicSubstance Corticosteroids, Dermatological Preparations",,,
"['PharmacologicSubstance', 'Hydrocortisone']",<http://purl.bioontology.org/ontology/UATC/D07AA02>,PharmacologicSubstance Hydrocortisone,,,
"['PharmacologicSubstance', 'Antispetic and Disinfectants']",<http://purl.bioontology.org/ontology/UATC/D08>,PharmacologicSubstance Antispetic and Disinfectants,callCount,0.18563616,21-8
"['PharmacologicSubstance', 'Medicated Dressings']",<http://purl.bioontology.org/ontology/UATC/D09>,PharmacologicSubstance Medicated Dressings,3_PASS,0.17255858,20-8
"['PharmacologicSubstance', 'Anti-Acne Preparations']",<http://purl.bioontology.org/ontology/UATC/D10>,PharmacologicSubstance Anti-Acne Preparations,,,
"['PharmacologicSubstance', 'Other Dermatological Preparations']",<http://purl.bioontology.org/ontology/UATC/D11>,PharmacologicSubstance Other Dermatological Preparations,,,
"['PharmacologicSubstance', 'Genito Urinary System and Sex Hormones']",<http://purl.bioontology.org/ontology/UATC/G>,PharmacologicSubstance Genito Urinary System and Sex Hormones,svType_DUP,0.25808686,21-14
"['PharmacologicSubstance', 'Gynecological Antiinfectives and Antiseptics']",<http://purl.bioontology.org/ontology/UATC/G01>,PharmacologicSubstance Gynecological Antiinfectives and Antiseptics,,,
"['PharmacologicSubstance', 'Other Gynecologicals']",<http://purl.bioontology.org/ontology/UATC/G02>,PharmacologicSubstance Other Gynecologicals,,,
"['PharmacologicSubstance', 'Sex Hormones and Modulators of the Genital System']",<http://purl.bioontology.org/ontology/UATC/G03>,PharmacologicSubstance Sex Hormones and Modulators of the Genital System,sex_Male,0.28755268,25-71
"['PharmacologicSubstance', 'Desogestrel and Ethinylestradiol']",<http://purl.bioontology.org/ontology/UATC/G03AA09>,PharmacologicSubstance Desogestrel and Ethinylestradiol,,,
"['PharmacologicSubstance', 'Drospirenone and Ethinylestradiol']",<http://purl.bioontology.org/ontology/UATC/G03AA12>,PharmacologicSubstance Drospirenone and Ethinylestradiol,,,
"['PharmacologicSubstance', 'Progestogens and Estrogens Systemic Contraceptives, Sequential Preparations']",<http://purl.bioontology.org/ontology/UATC/G03AB>,"PharmacologicSubstance Progestogens and Estrogens Systemic Contraceptives, Sequential Preparations",,,
"['PharmacologicSubstance', 'Urologicals']",<http://purl.bioontology.org/ontology/UATC/G04>,PharmacologicSubstance Urologicals,,,
"['PharmacologicSubstance', 'Oxybutynin']",<http://purl.bioontology.org/ontology/UATC/G04BD04>,PharmacologicSubstance Oxybutynin,,,
"['PharmacologicSubstance', 'Tolterodine']",<http://purl.bioontology.org/ontology/UATC/G04BD07>,PharmacologicSubstance Tolterodine,,,
"['PharmacologicSubstance', 'Trospium']",<http://purl.bioontology.org/ontology/UATC/G04BD09>,PharmacologicSubstance Trospium,,,
"['PharmacologicSubstance', 'Sildenafil']",<http://purl.bioontology.org/ontology/UATC/G04BE03>,PharmacologicSubstance Sildenafil,,,
"['PharmacologicSubstance', 'Tamsulosin']",<http://purl.bioontology.org/ontology/UATC/G04CA02>,PharmacologicSubstance Tamsulosin,,,
"['PharmacologicSubstance', 'Systemic Hormonal Preparations, excl. Sex Hormones and Insulins']",<http://purl.bioontology.org/ontology/UATC/H>,"PharmacologicSubstance Systemic Hormonal Preparations, excl. Sex Hormones and Insulins",sex_Female,0.15098786,17-70
"['PharmacologicSubstance', 'Pituitary and Hypothalamic Hormones and Analogues']",<http://purl.bioontology.org/ontology/UATC/H01>,PharmacologicSubstance Pituitary and Hypothalamic Hormones and Analogues,,,
"['PharmacologicSubstance', 'Corticotropin']",<http://purl.bioontology.org/ontology/UATC/H01AA01>,PharmacologicSubstance Corticotropin,Q7,0.1570498,8-7
"['PharmacologicSubstance', 'Tetracosactide']",<http://purl.bioontology.org/ontology/UATC/H01AA02>,PharmacologicSubstance Tetracosactide,,,
"['PharmacologicSubstance', 'Corticosteroids for Systemic Use']",<http://purl.bioontology.org/ontology/UATC/H02>,PharmacologicSubstance Corticosteroids for Systemic Use,,,
"['PharmacologicSubstance', 'Glucocorticoids, Systemic']",<http://purl.bioontology.org/ontology/UATC/H02AB>,"PharmacologicSubstance Glucocorticoids, Systemic",,,
"['PharmacologicSubstance', 'Betamethasone']",<http://purl.bioontology.org/ontology/UATC/H02AB01>,PharmacologicSubstance Betamethasone,,,
"['PharmacologicSubstance', 'Dexamethasone']",<http://purl.bioontology.org/ontology/UATC/H02AB02>,PharmacologicSubstance Dexamethasone,,,
"['PharmacologicSubstance', 'Methylprednisolone']",<http://purl.bioontology.org/ontology/UATC/H02AB04>,PharmacologicSubstance Methylprednisolone,respiration_SD2SD1,0.20751122,6-59
"['PharmacologicSubstance', 'Prednisolone']",<http://purl.bioontology.org/ontology/UATC/H02AB06>,PharmacologicSubstance Prednisolone,,,
"['PharmacologicSubstance', 'Prednisone']",<http://purl.bioontology.org/ontology/UATC/H02AB07>,PharmacologicSubstance Prednisone,,,
"['PharmacologicSubstance', 'Hydrocortisone']",<http://purl.bioontology.org/ontology/UATC/H02AB09>,PharmacologicSubstance Hydrocortisone,,,
"['PharmacologicSubstance', 'Deflazacort']",<http://purl.bioontology.org/ontology/UATC/H02AB13>,PharmacologicSubstance Deflazacort,prevalentLMN_True,0.15196855,17-80
"['PharmacologicSubstance', 'Thyroid Therapy']",<http://purl.bioontology.org/ontology/UATC/H03>,PharmacologicSubstance Thyroid Therapy,,,
"['PharmacologicSubstance', 'Levothyroxine Sodium']",<http://purl.bioontology.org/ontology/UATC/H03AA01>,PharmacologicSubstance Levothyroxine Sodium,,,
"['PharmacologicSubstance', 'Thiamazole']",<http://purl.bioontology.org/ontology/UATC/H03BB02>,PharmacologicSubstance Thiamazole,,,
"['PharmacologicSubstance', 'Pancreatic Hormones']",<http://purl.bioontology.org/ontology/UATC/H04>,PharmacologicSubstance Pancreatic Hormones,,,
"['PharmacologicSubstance', 'Calcium Homeostasis']",<http://purl.bioontology.org/ontology/UATC/H05>,PharmacologicSubstance Calcium Homeostasis,spo2_CA,0.18887822,6-74
"['PharmacologicSubstance', 'Antiinfectives for Systemic Use']",<http://purl.bioontology.org/ontology/UATC/J>,PharmacologicSubstance Antiinfectives for Systemic Use,,,
"['PharmacologicSubstance', 'Antibacterials for Systemic Use']",<http://purl.bioontology.org/ontology/UATC/J01>,PharmacologicSubstance Antibacterials for Systemic Use,,,
"['PharmacologicSubstance', 'Amoxicillin and Beta-Lactamase Inhibitor']",<http://purl.bioontology.org/ontology/UATC/J01CR02>,PharmacologicSubstance Amoxicillin and Beta-Lactamase Inhibitor,,,
"['PharmacologicSubstance', 'Ceftriaxone']",<http://purl.bioontology.org/ontology/UATC/J01DD04>,PharmacologicSubstance Ceftriaxone,,,
"['PharmacologicSubstance', 'Antimycotics for Systemic Use']",<http://purl.bioontology.org/ontology/UATC/J02>,PharmacologicSubstance Antimycotics for Systemic Use,,,
"['PharmacologicSubstance', 'Antimycobacterials']",<http://purl.bioontology.org/ontology/UATC/J04>,PharmacologicSubstance Antimycobacterials,,,
"['PharmacologicSubstance', 'Rifampicin']",<http://purl.bioontology.org/ontology/UATC/J04AB02>,PharmacologicSubstance Rifampicin,,,
"['PharmacologicSubstance', 'Antivirals for Systemic Use']",<http://purl.bioontology.org/ontology/UATC/J05>,PharmacologicSubstance Antivirals for Systemic Use,,,
"['PharmacologicSubstance', 'Aciclovir']",<http://purl.bioontology.org/ontology/UATC/J05AB01>,PharmacologicSubstance Aciclovir,source_APP,0.20155145,8-13
"['PharmacologicSubstance', 'Valaciclovir']",<http://purl.bioontology.org/ontology/UATC/J05AB11>,PharmacologicSubstance Valaciclovir,beat_to_beat_cvi,0.19609812,6-22
"['PharmacologicSubstance', 'Immune Sera and Immunoglobulins']",<http://purl.bioontology.org/ontology/UATC/J06>,PharmacologicSubstance Immune Sera and Immunoglobulins,,,
"['PharmacologicSubstance', 'Immunoglobulins, Normal Human, for Intravascular Adm.']",<http://purl.bioontology.org/ontology/UATC/J06BA02>,"PharmacologicSubstance Immunoglobulins, Normal Human, for Intravascular Adm.",LDL_Cholesterol_lower_range,0.17936938,17-34
"['PharmacologicSubstance', 'Tetanus Immunoglobulin']",<http://purl.bioontology.org/ontology/UATC/J06BB02>,PharmacologicSubstance Tetanus Immunoglobulin,,,
"['PharmacologicSubstance', 'Vaccines']",<http://purl.bioontology.org/ontology/UATC/J07>,PharmacologicSubstance Vaccines,,,
"['PharmacologicSubstance', 'Diphtheria Vaccines']",<http://purl.bioontology.org/ontology/UATC/J07AF>,PharmacologicSubstance Diphtheria Vaccines,Creatinine_lower_range,0.16490315,25-22
"['PharmacologicSubstance', 'Hepatitis B, Purified Antigen']",<http://purl.bioontology.org/ontology/UATC/J07BC01>,"PharmacologicSubstance Hepatitis B, Purified Antigen",,,
"['PharmacologicSubstance', 'Poliomyelitis, Trivalent, Inactivated, Whole Virus']",<http://purl.bioontology.org/ontology/UATC/J07BF03>,"PharmacologicSubstance Poliomyelitis, Trivalent, Inactivated, Whole Virus",,,
"['PharmacologicSubstance', 'Other Vaccines']",<http://purl.bioontology.org/ontology/UATC/J07BX>,PharmacologicSubstance Other Vaccines,,,
"['PharmacologicSubstance', 'Antineoplastic and Immunomodulating Agents']",<http://purl.bioontology.org/ontology/UATC/L>,PharmacologicSubstance Antineoplastic and Immunomodulating Agents,,,
"['PharmacologicSubstance', 'Antineoplastic Agents']",<http://purl.bioontology.org/ontology/UATC/L01>,PharmacologicSubstance Antineoplastic Agents,,,
"['PharmacologicSubstance', 'Cyclophosphamide']",<http://purl.bioontology.org/ontology/UATC/L01AA01>,PharmacologicSubstance Cyclophosphamide,,,
"['PharmacologicSubstance', 'Methotrexate']",<http://purl.bioontology.org/ontology/UATC/L01BA01>,PharmacologicSubstance Methotrexate,,,
"['PharmacologicSubstance', 'Cladribine']",<http://purl.bioontology.org/ontology/UATC/L01BB04>,PharmacologicSubstance Cladribine,,,
"['PharmacologicSubstance', 'Mitoxantrone']",<http://purl.bioontology.org/ontology/UATC/L01DB07>,PharmacologicSubstance Mitoxantrone,,,
"['PharmacologicSubstance', 'Alectinib']",<http://purl.bioontology.org/ontology/UATC/L01ED03>,PharmacologicSubstance Alectinib,beat_to_beat_sdNNI2,0.17549759,6-37
"['PharmacologicSubstance', 'Rituximab']",<http://purl.bioontology.org/ontology/UATC/L01XC02>,PharmacologicSubstance Rituximab,,,
"['PharmacologicSubstance', 'Trastuzumab']",<http://purl.bioontology.org/ontology/UATC/L01XC03>,PharmacologicSubstance Trastuzumab,,,
"['PharmacologicSubstance', 'Endocrine Therapy']",<http://purl.bioontology.org/ontology/UATC/L02>,PharmacologicSubstance Endocrine Therapy,,,
"['PharmacologicSubstance', 'Tamoxifen']",<http://purl.bioontology.org/ontology/UATC/L02BA01>,PharmacologicSubstance Tamoxifen,,,
"['PharmacologicSubstance', 'Immunostimulants']",<http://purl.bioontology.org/ontology/UATC/L03>,PharmacologicSubstance Immunostimulants,,,
"['PharmacologicSubstance', 'Interferon Beta Natural']",<http://purl.bioontology.org/ontology/UATC/L03AB02>,PharmacologicSubstance Interferon Beta Natural,chromosome,0.19188303,21-0
"['PharmacologicSubstance', 'Interferon Beta-1a']",<http://purl.bioontology.org/ontology/UATC/L03AB07>,PharmacologicSubstance Interferon Beta-1a,,,
"['PharmacologicSubstance', 'Interferon Beta-1b']",<http://purl.bioontology.org/ontology/UATC/L03AB08>,PharmacologicSubstance Interferon Beta-1b,,,
"['PharmacologicSubstance', 'Peginterferon Alfa-2b']",<http://purl.bioontology.org/ontology/UATC/L03AB10>,PharmacologicSubstance Peginterferon Alfa-2b,Type_PEG,0.24090883,16-5
"['PharmacologicSubstance', 'Peginterferon Beta-1a']",<http://purl.bioontology.org/ontology/UATC/L03AB13>,PharmacologicSubstance Peginterferon Beta-1a,onset_limb_type_upper-distal-right-limb,0.15841119,17-104
"['PharmacologicSubstance', 'BCG Vaccine']",<http://purl.bioontology.org/ontology/UATC/L03AX03>,PharmacologicSubstance BCG Vaccine,PM25_who,0.19766572,0-3
"['PharmacologicSubstance', 'Glatiramer Acetate']",<http://purl.bioontology.org/ontology/UATC/L03AX13>,PharmacologicSubstance Glatiramer Acetate,,,
"['PharmacologicSubstance', 'Immunosuppressants']",<http://purl.bioontology.org/ontology/UATC/L04>,PharmacologicSubstance Immunosuppressants,,,
"['PharmacologicSubstance', 'Natalizumab']",<http://purl.bioontology.org/ontology/UATC/L04AA23>,PharmacologicSubstance Natalizumab,ms_in_pediatric_age,0.15067182,12-0
"['PharmacologicSubstance', 'Fingolimod']",<http://purl.bioontology.org/ontology/UATC/L04AA27>,PharmacologicSubstance Fingolimod,,,
"['PharmacologicSubstance', 'Teriflunomide']",<http://purl.bioontology.org/ontology/UATC/L04AA31>,PharmacologicSubstance Teriflunomide,,,
"['PharmacologicSubstance', 'Alemtuzumab']",<http://purl.bioontology.org/ontology/UATC/L04AA34>,PharmacologicSubstance Alemtuzumab,,,
"['PharmacologicSubstance', 'Ocrelizumab']",<http://purl.bioontology.org/ontology/UATC/L04AA36>,PharmacologicSubstance Ocrelizumab,,,
"['PharmacologicSubstance', 'Cladribine']",<http://purl.bioontology.org/ontology/UATC/L04AA40>,PharmacologicSubstance Cladribine,,,
"['PharmacologicSubstance', 'Siponimod']",<http://purl.bioontology.org/ontology/UATC/L04AA42>,PharmacologicSubstance Siponimod,,,
"['PharmacologicSubstance', 'Daclizumab']",<http://purl.bioontology.org/ontology/UATC/L04AC01>,PharmacologicSubstance Daclizumab,,,
"['PharmacologicSubstance', 'Ustekinumab']",<http://purl.bioontology.org/ontology/UATC/L04AC05>,PharmacologicSubstance Ustekinumab,alsfrs_r_tot_score,0.22072041,26-3
"['PharmacologicSubstance', 'Tocilizumab']",<http://purl.bioontology.org/ontology/UATC/L04AC07>,PharmacologicSubstance Tocilizumab,,,
"['PharmacologicSubstance', 'Secukinumab']",<http://purl.bioontology.org/ontology/UATC/L04AC10>,PharmacologicSubstance Secukinumab,,,
"['PharmacologicSubstance', 'Azathioprine']",<http://purl.bioontology.org/ontology/UATC/L04AX01>,PharmacologicSubstance Azathioprine,,,
"['PharmacologicSubstance', 'Methotrexate']",<http://purl.bioontology.org/ontology/UATC/L04AX03>,PharmacologicSubstance Methotrexate,,,
"['PharmacologicSubstance', 'Dimethyl Fumarate']",<http://purl.bioontology.org/ontology/UATC/L04AX07>,PharmacologicSubstance Dimethyl Fumarate,,,
"['PharmacologicSubstance', 'Musculo-Skeletal System']",<http://purl.bioontology.org/ontology/UATC/M>,PharmacologicSubstance Musculo-Skeletal System,onset_limb_type_upper-limb,0.25063983,25-107
"['PharmacologicSubstance', 'Antiinflammatory and Antirheumatic Products']",<http://purl.bioontology.org/ontology/UATC/M01>,PharmacologicSubstance Antiinflammatory and Antirheumatic Products,,,
"['PharmacologicSubstance', 'Indometacin']",<http://purl.bioontology.org/ontology/UATC/M01AB01>,PharmacologicSubstance Indometacin,,,
"['PharmacologicSubstance', 'Ketorolac']",<http://purl.bioontology.org/ontology/UATC/M01AB15>,PharmacologicSubstance Ketorolac,,,
"['PharmacologicSubstance', 'Ibuprofen']",<http://purl.bioontology.org/ontology/UATC/M01AE01>,PharmacologicSubstance Ibuprofen,,,
